home_elo,away_elo,elo_diff,home_form,away_form,form_diff,home_advantage,is_neutral,target,date,home_team,away_team,weight
1520.892235856276,1721.6470218637617,-200.75478600748556,0.0,0.6,-0.6,1,0,1,2022-06-12,Martinique,Panama,1.0
1757.0541178539181,1855.6005611834169,-98.54644332949874,0.1,0.9,-0.8,1,0,2,2022-06-12,Switzerland,Portugal,2.0
1513.4425714461597,1319.3279866302382,194.1145848159215,0.4,0.5,-0.09999999999999998,1,0,1,2022-06-13,Albania,Estonia,0.2
1345.046588743732,1549.778455813687,-204.73186706995511,0.7,0.6,0.09999999999999998,1,0,2,2022-06-13,Kazakhstan,Slovakia,2.0
1452.3158378001292,1539.4577156808577,-87.14187788072854,0.5,0.6,-0.09999999999999998,1,0,1,2022-06-13,Iceland,Israel,2.0
1902.2358780997833,1774.0012983200995,128.23457977968383,0.6,0.6,0.0,1,0,0,2022-06-13,France,Croatia,2.0
1818.4786768695735,1622.3360510752443,196.1426257943292,0.6,0.4,0.19999999999999996,1,0,2,2022-06-13,Denmark,Austria,2.0
1630.2381831628745,1459.9150227252617,170.32316043761284,0.6,0.4,0.19999999999999996,1,0,2,2022-06-13,Guatemala,Dominican Republic,1.0
1210.065840443295,1299.945048556227,-89.87920811293202,0.1,0.6,-0.5,1,0,2,2022-06-13,Azerbaijan,Belarus,2.0
1491.6280901147788,1292.97360842502,198.65448168975877,0.8,0.4,0.4,1,0,2,2022-06-13,Nicaragua,Bahamas,1.0
1437.8017966638579,1820.9784622212642,-383.1766655574063,0.3,0.6,-0.3,1,0,2,2022-06-13,Honduras,Canada,1.0
1827.3051634316535,1423.8950154790523,403.41014795260116,0.5,0.2,0.3,1,0,2,2022-06-13,Morocco,Liberia,1.0
1488.6280524065548,1484.9822955474774,3.645756859077437,0.4,0.4,0.0,0,1,1,2022-06-13,Sierra Leone,Guinea-Bissau,1.0
1269.1329778900736,1678.5109990550745,-409.378021165001,0.1,0.4,-0.30000000000000004,0,1,0,2022-06-13,São Tomé and Príncipe,Nigeria,1.0
1760.3582660231966,1710.5944932377836,49.76377278541304,0.5,0.7,-0.19999999999999996,0,1,1,2022-06-13,Australia,Peru,4.0
1548.5901950027437,1339.51126826947,209.07892673327365,0.7,0.1,0.6,1,0,2,2022-06-13,Trinidad and Tobago,Saint Vincent and the Grenadines,1.0
1870.8544640702448,1690.3253517958387,180.5291122744061,0.6,0.5,0.09999999999999998,1,0,0,2022-06-14,England,Hungary,2.0
1827.2086428411992,1817.1974331421989,10.011209699000347,0.6,0.6,0.0,1,0,2,2022-06-14,Germany,Italy,2.0
1846.1313218434454,1775.8739692655158,70.25735257792962,0.8,0.4,0.4,1,0,2,2022-06-14,Netherlands,Wales,2.0
1733.5631053917484,1902.8233097898835,-169.2602043981351,0.6,0.6,0.0,1,0,0,2022-06-14,Poland,Belgium,2.0
1429.9042921207033,1658.7058848874337,-228.80159276673044,0.4,0.4,0.0,1,0,0,2022-06-14,Armenia,Scotland,2.0
1734.6268199538736,1539.7045920869389,194.9222278669347,0.8,0.5,0.30000000000000004,0,1,1,2022-06-14,Ukraine,Republic of Ireland,2.0
1530.1888228120288,1597.4236779119617,-67.23485509993293,0.6,0.4,0.19999999999999996,1,0,2,2022-06-14,Bosnia and Herzegovina,Finland,2.0
1853.9414977838082,1714.9048858467308,139.0366119370774,0.5,0.5,0.0,1,0,2,2022-06-14,South Korea,Egypt,0.2
1390.7098760495267,1236.522580472934,154.18729557659276,0.4,0.5,-0.09999999999999998,1,0,1,2022-06-14,Luxembourg,Faroe Islands,2.0
1150.1226823992652,1148.0995245954255,2.0231578038396947,0.5,0.7,-0.19999999999999996,1,0,2,2022-06-14,Moldova,Andorra,2.0
1050.8907547042095,1362.872667671008,-311.9819129667985,0.0,0.9,-0.9,1,0,0,2022-06-14,Liechtenstein,Latvia,2.0
1605.5967039676825,1651.4440085682645,-45.84730460058199,0.2,0.5,-0.3,0,1,1,2022-06-14,Chile,Ghana,1.0
1899.5173094891168,1712.2536624071809,187.26364708193591,0.7,0.8,-0.10000000000000009,1,0,0,2022-06-14,Japan,Tunisia,1.0
1261.7153964012552,1405.3416013902859,-143.6262049890306,0.2,0.4,-0.2,1,0,2,2022-06-14,Turks and Caicos Islands,Sint Maarten,1.0
1545.8219279145762,1456.8105806601259,89.01134725445036,0.3,0.5,-0.2,1,0,0,2022-06-14,Romania,Montenegro,2.0
1436.2098617759864,1214.7731093067353,221.43675246925113,0.8,0.3,0.5,0,1,2,2022-06-14,Bonaire,United States Virgin Islands,1.0
1649.8971755859195,1207.5003895682453,442.39678601767423,0.6,0.2,0.39999999999999997,1,0,2,2022-06-14,Turkey,Lithuania,2.0
1625.7127084120527,1402.9209202694874,222.79178814256534,0.7,0.7,0.0,0,1,2,2022-06-14,Haiti,Guyana,1.0
1497.5854543464836,1361.9273367993123,135.6581175471713,0.8,0.2,0.6000000000000001,1,0,2,2022-06-14,French Guiana,Belize,1.0
1845.0070501352861,1778.5711982760718,66.43585185921438,0.8,0.7,0.10000000000000009,0,1,2,2022-06-14,Costa Rica,New Zealand,4.0
1504.9307370061758,1649.2343880558992,-144.30365104972338,0.5,0.8,-0.30000000000000004,1,0,0,2022-06-14,Kuwait,Jordan,3.0
1431.7533978752404,1252.1689633434335,179.5844345318069,0.7,0.2,0.49999999999999994,0,1,2,2022-06-14,Indonesia,Nepal,3.0
1547.9187887036376,1391.8428588926315,156.07592981100606,0.5,0.5,0.0,0,1,2,2022-06-14,Palestine,Philippines,3.0
1247.8422145605505,1146.7202323279103,101.12198223264022,0.3,0.3,0.0,0,1,2,2022-06-14,Maldives,Sri Lanka,3.0
1681.164723006111,1533.095603093207,148.06911991290394,1.0,0.8,0.19999999999999996,1,0,2,2022-06-14,Uzbekistan,Thailand,3.0
1256.351996700659,1329.2522912873887,-72.90029458672984,0.3,0.1,0.19999999999999998,1,0,2,2022-06-14,Mongolia,Yemen,3.0
1443.874156398424,1433.7019574735239,10.172198924900158,0.4,0.4,0.0,1,0,2,2022-06-14,India,Hong Kong,3.0
1677.198389859278,1490.461969302857,186.73642055642108,0.8,0.4,0.4,0,1,2,2022-06-14,Bahrain,Turkmenistan,3.0
1524.1997122588643,1216.4087098922323,307.79100236663203,0.6,0.2,0.39999999999999997,1,0,2,2022-06-14,Malaysia,Bangladesh,3.0
1263.7602300058331,1359.2103052262378,-95.45007522040464,0.0,0.4,-0.4,0,1,0,2022-06-14,Myanmar,Singapore,3.0
1483.3435906996604,1539.1500975193464,-55.80650681968609,0.4,0.7,-0.29999999999999993,1,0,1,2022-06-14,Kyrgyzstan,Tajikistan,3.0
1589.680452795347,1842.4348745451443,-252.7544217497973,0.6,0.6,0.0,1,0,1,2022-06-14,Jamaica,Mexico,1.0
1551.52514152574,1799.8462867039561,-248.32114517821606,0.3,0.7,-0.39999999999999997,1,0,1,2022-06-14,El Salvador,United States,1.0
1299.318432996654,1244.4936138420917,54.82481915456242,0.3,0.4,-0.10000000000000003,0,1,1,2022-06-14,Afghanistan,Cambodia,3.0
1500.0259034385303,1505.9479733837857,-5.922069945255316,0.5,0.5,0.0,0,1,0,2022-06-17,Mapuche,Maule Sur,1.0
1490.1963378078283,1494.026123177684,-3.829785369855699,0.0,0.5,-0.5,0,1,2,2022-06-18,Mapuche,Aymara,1.0
1483.915897558257,1515.7775390144877,-31.8616414562307,0.0,1.0,-1.0,0,1,0,2022-06-19,Aymara,Maule Sur,1.0
1192.7560884886982,1385.3170788498317,-192.56099036113346,0.4,0.4,0.0,0,1,0,2022-07-05,Seychelles,Botswana,1.0
1508.7867049381537,1435.9760978716306,72.81060706652306,0.7,0.6,0.09999999999999998,0,1,2,2022-07-05,Angola,Comoros,1.0
1281.1862769264442,1348.1032755309643,-66.91699860452013,0.4,0.7,-0.29999999999999993,0,1,0,2022-07-06,Mauritius,Eswatini,1.0
1405.8088382243693,1426.3562612091112,-20.547422984741843,0.5,0.5,0.0,0,1,2,2022-07-06,Lesotho,Malawi,1.0
1516.7211965819313,1187.7929643459506,328.92823223598066,0.8,0.3,0.5,0,1,2,2022-07-07,Angola,Seychelles,1.0
1428.041606227853,1390.2802029925792,37.76140323527375,0.4,0.4,0.0,0,1,0,2022-07-07,Comoros,Botswana,1.0
1415.7655473624989,1356.200717131134,59.564830231364795,0.3,0.7,-0.39999999999999997,0,1,1,2022-07-08,Malawi,Eswatini,1.0
1416.3995520709816,1273.0888353262744,143.31071674470718,0.5,0.4,0.09999999999999998,0,1,2,2022-07-08,Lesotho,Mauritius,1.0
1185.175962109909,1416.959005121465,-231.78304301155595,0.2,0.4,-0.2,0,1,0,2022-07-10,Seychelles,Comoros,1.0
1401.3628040989672,1519.3381988179729,-117.97539471900564,0.6,0.8,-0.20000000000000007,0,1,2,2022-07-10,Botswana,Angola,1.0
1266.9946110892795,1414.0677353423691,-147.07312425308965,0.4,0.3,0.10000000000000003,0,1,0,2022-07-10,Mauritius,Malawi,1.0
1357.8985291512638,1422.4937763079765,-64.59524715671273,0.6,0.6,0.0,0,1,2,2022-07-10,Eswatini,Lesotho,1.0
1426.7947319492098,1456.6268225341064,-29.832090584896605,0.4,0.2,0.2,0,1,0,2022-07-12,Madagascar,Namibia,1.0
1490.3111112920908,1414.6336536436688,75.67745764842198,0.4,0.7,-0.29999999999999993,0,1,1,2022-07-12,Zambia,Botswana,1.0
1643.1675215315558,1469.1428354924758,174.02468603908005,0.3,0.4,-0.10000000000000003,1,0,1,2022-07-13,South Africa,Mozambique,1.0
1776.2870459946316,1369.7366000409484,406.55044595368327,0.7,0.6,0.09999999999999998,0,1,1,2022-07-13,Senegal,Eswatini,1.0
1465.7702898602552,1473.7709509991619,-8.000661138906707,0.4,0.4,0.0,0,1,2,2022-07-15,Namibia,Mozambique,1.0
1488.1667448748253,1768.0438555206365,-279.8771106458112,0.5,0.7,-0.19999999999999996,0,1,2,2022-07-15,Zambia,Senegal,1.0
1416.7780200609343,1377.9797905149435,38.79822954599081,0.8,0.6,0.20000000000000007,0,1,2,2022-07-15,Botswana,Eswatini,1.0
1638.5394060248698,1417.651264623061,220.88814140180875,0.2,0.2,0.0,1,0,2,2022-07-15,South Africa,Madagascar,1.0
1503.1404970970464,1484.6434150389723,18.497082058074056,1.0,0.2,0.8,1,0,2,2022-07-16,Elba Island,Raetia,0.2
1642.9193002073666,1425.6659360658884,217.2533641414782,0.4,0.9,-0.5,1,0,2,2022-07-17,South Africa,Botswana,1.0
1463.540714155785,1751.3725685162879,-287.8318543605028,0.4,0.7,-0.29999999999999993,0,1,1,2022-07-17,Mozambique,Senegal,1.0
1476.000526703632,1504.838031879174,-28.83750517554199,0.6,0.5,0.09999999999999998,0,1,0,2022-07-17,Namibia,Zambia,1.0
1884.5950933288345,1404.580044849925,480.01504847890965,0.5,0.4,0.09999999999999998,1,0,2,2022-07-19,Japan,Hong Kong,1.0
1561.6112243716696,1855.1812926417037,-293.5700682700342,0.2,0.5,-0.3,0,1,0,2022-07-20,China,South Korea,1.0
1858.2970062999293,1403.393122708021,454.9038835919082,0.7,0.4,0.29999999999999993,0,1,2,2022-07-24,South Korea,Hong Kong,1.0
1885.7820154707383,1558.495510713444,327.2865047572943,0.6,0.1,0.5,1,0,1,2022-07-24,Japan,China,1.0
1565.8569374887074,1402.0341517547402,163.8227857339673,0.2,0.4,-0.2,0,1,2,2022-07-27,China,Hong Kong,1.0
1878.4205886954749,1859.6559772532103,18.764611442264595,0.5,0.9,-0.4,1,0,2,2022-07-27,Japan,South Korea,1.0
1482.7497923169944,1436.6409711776646,46.10882113932985,0.2,0.1,0.1,1,0,1,2022-08-07,Raetia,Tibet,0.2
1836.2196273488028,1560.7718302664641,275.44779708233864,0.6,0.3,0.3,0,1,0,2022-08-31,Mexico,Paraguay,0.2
1515.4883555583076,1479.7515940337732,35.73676152453436,0.5,0.4,0.09999999999999998,0,1,2,2022-09-17,Fiji,New Caledonia,1.0
1585.9535986693952,1470.776568549044,115.17703012035122,0.7,0.2,0.49999999999999994,0,1,2,2022-09-21,Solomon Islands,New Caledonia,1.0
1260.6056977245928,1269.349118264101,-8.743420539508179,0.4,0.5,-0.09999999999999998,1,0,0,2022-09-21,Brunei,Maldives,0.2
1396.4284170705969,1241.8007754889875,154.6276415816094,0.2,0.0,0.2,1,0,2,2022-09-21,Hong Kong,Myanmar,0.2
1471.3446644362652,1540.9789548732977,-69.6342904370324,0.6,0.2,0.39999999999999997,1,0,1,2022-09-21,Libya,Uganda,0.2
883.8847029901875,1181.0068189055671,-297.1221159153796,0.0,0.1,-0.1,1,0,1,2022-09-21,San Marino,Seychelles,0.2
1547.0682703726666,1381.1697597430834,165.89851062958314,0.5,0.4,0.09999999999999998,1,0,2,2022-09-21,Vietnam,Singapore,0.2
1667.1580132363372,1724.4519761109061,-57.29396287456893,0.5,0.7,-0.19999999999999996,1,0,2,2022-09-21,Scotland,Ukraine,2.0
1045.1967790143724,1128.2159856040794,-83.01920658970698,0.0,0.5,-0.5,1,0,0,2022-09-22,Liechtenstein,Andorra,2.0
1368.566643360845,1170.0062213906112,198.56042197023385,1.0,0.7,0.30000000000000004,1,0,0,2022-09-22,Latvia,Moldova,2.0
1519.1911103669418,1235.1272962753044,284.06381409163737,0.6,0.3,0.3,1,0,0,2022-09-22,Slovakia,Azerbaijan,2.0
1375.6339341904772,1274.8835927242176,100.75034146625967,0.7,0.4,0.29999999999999993,1,0,2,2022-09-22,Kazakhstan,Belarus,2.0
1652.803275445268,1382.374309725862,270.4289657194058,0.8,0.5,0.30000000000000004,1,0,1,2022-09-22,Turkey,Luxembourg,2.0
1204.594289708897,1244.8581467965985,-40.26385708770158,0.0,0.5,-0.5,1,0,1,2022-09-22,Lithuania,Faroe Islands,2.0
1913.783961076927,1759.8640679927203,153.9198930842067,0.7,0.3,0.39999999999999997,1,0,2,2022-09-22,Belgium,Wales,2.0
1875.1719895165797,1612.562871113447,262.6091184031327,0.4,0.4,0.0,1,0,2,2022-09-22,France,Austria,2.0
1722.602454104705,1862.141223116241,-139.53876901153603,0.5,0.8,-0.30000000000000004,1,0,0,2022-09-22,Poland,Netherlands,2.0
1553.2070629367895,1534.3723942475058,18.834668689283717,0.8,0.7,0.10000000000000009,0,1,0,2022-09-22,Trinidad and Tobago,Tajikistan,1.0
1515.1592506195339,1532.9189233476634,-17.759672728129544,0.6,0.8,-0.20000000000000007,1,0,1,2022-09-22,Thailand,Malaysia,1.0
1551.228216805199,1496.461484130865,54.76673267433398,0.3,0.8,-0.5,0,1,2,2022-09-22,Suriname,Nicaragua,0.2
1457.229520573829,1475.6451033357935,-18.415582761964515,0.5,0.4,0.09999999999999998,0,1,2,2022-09-22,Iceland,Venezuela,0.2
1421.128148325807,1727.175878567463,-306.04773024165615,0.4,0.8,-0.4,0,1,0,2022-09-22,Comoros,Tunisia,0.2
1249.1886643040161,1207.6894988034333,41.499165500582876,0.3,0.2,0.09999999999999998,1,0,0,2022-09-22,Cambodia,Bangladesh,0.2
1754.667860307792,1746.1280288877367,8.53983142005518,0.5,0.5,0.0,1,0,2,2022-09-22,Australia,New Zealand,0.2
1801.0651869033031,1828.2518568313708,-27.18666992806766,0.7,0.8,-0.10000000000000009,1,0,2,2022-09-22,Croatia,Denmark,2.0
1564.0918176886664,1652.0515828739615,-87.95976518529505,0.5,0.3,0.2,0,1,2,2022-09-23,Paraguay,United Arab Emirates,0.2
1358.911460588091,1585.9736404361524,-227.06217984806153,0.3,0.3,0.0,0,1,1,2022-09-23,Rwanda,Equatorial Guinea,0.2
1822.336173894892,1697.5681090955613,124.76806479933066,0.3,0.6,-0.3,0,1,1,2022-09-23,Saudi Arabia,Ecuador,0.2
1846.6325107272833,1719.8732467522016,126.7592639750817,0.6,0.7,-0.09999999999999998,1,0,0,2022-09-23,Germany,Hungary,2.0
1797.7735652561148,1841.306569113882,-43.5330038577672,0.4,0.4,0.0,1,0,2,2022-09-23,Italy,England,2.0
1432.7701805500014,1092.1272509422063,340.64292960779517,0.3,0.2,0.09999999999999998,1,0,2,2022-09-23,Bulgaria,Gibraltar,2.0
1573.6009292077385,1520.807260041696,52.79366916604249,0.3,0.3,0.0,1,0,1,2022-09-23,Finland,Romania,2.0
1556.7098914801627,1599.2521191065825,-42.542227626419844,0.8,0.5,0.30000000000000004,1,0,2,2022-09-23,Georgia,North Macedonia,2.0
1320.342021064677,1240.8424124553653,79.49960860931174,0.5,0.6,-0.09999999999999998,1,0,2,2022-09-23,Estonia,Malta,2.0
1829.0911578431283,1606.9086890015872,222.1824688415411,0.7,0.1,0.6,0,1,2,2022-09-23,Morocco,Chile,0.2
1554.011571516252,1481.825248533006,72.18632298324587,0.8,0.7,0.10000000000000009,1,0,2,2022-09-23,Bosnia and Herzegovina,Montenegro,2.0
1683.8904299080987,1514.0099225485794,169.88050735951924,0.6,0.7,-0.09999999999999998,1,0,2,2022-09-23,Mali,Zambia,0.2
1951.920839856864,1455.8170762255186,496.1037636313454,0.9,0.4,0.5,0,1,2,2022-09-23,Argentina,Honduras,0.2
1667.4444843637655,1549.307641729015,118.13684263475056,0.8,0.5,0.30000000000000004,1,0,2,2022-09-23,Jordan,Syria,1.0
1642.3761240953916,1698.232117791863,-55.85599369647139,0.6,0.8,-0.20000000000000007,0,1,1,2022-09-23,Iraq,Oman,1.0
1884.293892098667,1780.5359933060388,103.75789879262811,0.6,0.9,-0.30000000000000004,0,1,2,2022-09-23,Iran,Uruguay,0.2
1713.6650909888353,1463.0943517246415,250.5707392641939,0.4,0.5,-0.09999999999999998,1,0,2,2022-09-23,Egypt,Niger,0.2
1585.9748470194581,1655.3081455797933,-69.33329856033515,0.1,0.5,-0.4,0,1,0,2022-09-23,DR Congo,Burkina Faso,0.2
1802.9631826596035,1791.2118379881913,11.751344671412198,0.4,0.6,-0.19999999999999996,0,1,2,2022-09-23,Canada,Qatar,0.2
1757.4698528260574,1699.1010754797842,58.36877734627319,0.6,1.0,-0.4,0,1,0,2022-09-23,Cameroon,Uzbekistan,0.2
1976.758063305416,1650.1320235343599,326.6260397710562,1.0,0.5,0.5,0,1,2,2022-09-23,Brazil,Ghana,0.2
1692.4662617866195,1608.6434050719886,83.82285671463092,1.0,0.6,0.4,1,0,0,2022-09-23,Bahrain,Cape Verde,0.2
1743.3950752360836,1480.1135629115847,263.28151232449886,0.8,0.3,0.5,1,0,2,2022-09-23,Algeria,Guinea,0.2
1887.8810242905577,1793.7099701853213,94.17105410523641,0.7,0.6,0.09999999999999998,0,1,2,2022-09-23,Japan,United States,1.0
1850.1955416581275,1877.4502195236212,-27.254677865493704,0.7,0.8,-0.10000000000000009,1,0,1,2022-09-23,South Korea,Costa Rica,0.2
1488.121293971501,1711.221605436247,-223.10031146474603,0.5,0.8,-0.30000000000000004,1,0,0,2022-09-24,Kyrgyzstan,Russia,0.2
1476.6512283352474,1530.309059987447,-53.65783165219955,0.4,0.5,-0.09999999999999998,1,0,0,2022-09-24,Vanuatu,Papua New Guinea,1.0
1682.5198831942796,1830.0751585709672,-147.55527537668763,0.4,0.7,-0.29999999999999993,1,0,0,2022-09-24,Czech Republic,Portugal,2.0
1690.4265445549331,1549.8794359299063,140.5471086250268,0.6,0.5,0.09999999999999998,1,0,2,2022-09-24,Scotland,Republic of Ireland,2.0
1421.4521637717999,1701.1834447923102,-279.7312810205103,0.2,0.5,-0.3,1,0,0,2022-09-24,Armenia,Ukraine,2.0
1542.6207226376887,1689.058175127337,-146.43745248964842,0.3,0.9,-0.6000000000000001,1,0,2,2022-09-24,Slovenia,Norway,2.0
1760.9759528954312,1647.013003806215,113.96294908921618,0.5,0.2,0.3,1,0,2,2022-09-24,Serbia,Sweden,2.0
1435.3222076006564,1462.015671204457,-26.693463603800637,0.2,0.5,-0.3,1,0,2,2022-09-24,Northern Ireland,Kosovo,2.0
1298.035280076463,1638.9686795717632,-340.93339949530014,0.4,0.8,-0.4,1,0,2,2022-09-24,Cyprus,Greece,2.0
1470.8476385231168,1540.5833901074593,-69.73575158434255,0.4,0.3,0.10000000000000003,0,1,2,2022-09-24,Tanzania,Uganda,0.2
1534.544032907158,1512.428537011721,22.115495895437107,0.5,0.3,0.2,1,0,2,2022-09-24,Israel,Albania,2.0
1647.3711883679925,1488.5231229403332,158.84806542765932,0.5,0.5,0.0,1,0,2,2022-09-24,South Africa,Sierra Leone,0.2
1903.4833548689064,1782.5795204663677,120.90383440253868,0.8,0.3,0.5,1,0,0,2022-09-24,Spain,Switzerland,2.0
1413.8404849750962,1520.3277384544554,-106.4872534793592,0.7,0.5,0.19999999999999996,0,1,2,2022-09-24,Mauritania,Benin,0.2
1480.3894888813752,1744.5761579089894,-264.18666902761424,0.2,0.6,-0.39999999999999997,0,1,0,2022-09-24,Bolivia,Senegal,0.2
1704.5128866999996,1635.6941978087218,68.81868889127782,0.6,0.6,0.0,0,1,2,2022-09-24,Colombia,Guatemala,0.2
1361.88004391244,1334.8944003354243,26.985643577015708,0.2,0.1,0.1,1,0,0,2022-09-24,Grenada,Saint Vincent and the Grenadines,0.2
1397.5927670212548,1240.6364255383296,156.95634148292515,0.2,0.0,0.2,1,0,1,2022-09-24,Hong Kong,Myanmar,0.2
1472.996069022023,1380.058229011265,92.93784001075801,0.6,0.2,0.39999999999999997,0,1,1,2022-09-24,India,Singapore,0.2
1524.4633810430369,1592.754864054716,-68.29148301167925,0.6,0.8,-0.20000000000000007,0,1,1,2022-09-24,Fiji,Solomon Islands,1.0
1832.8996399266005,1716.2848989531883,116.61474097341215,0.4,0.6,-0.19999999999999996,0,1,2,2022-09-24,Mexico,Peru,0.2
1724.0132935041206,1519.919693905897,204.0935995982236,0.4,0.6,-0.19999999999999996,0,1,2,2022-09-24,Ivory Coast,Togo,0.2
1180.5764905811495,1271.2987977119446,-90.72230713079512,0.4,0.6,-0.19999999999999996,0,1,0,2022-09-24,Laos,Maldives,0.2
1413.2713704405642,1404.4469230132295,8.82444742733469,0.2,0.2,0.0,0,1,1,2022-09-24,Madagascar,Congo,0.2
1447.4946168954498,1575.9774414766553,-128.48282458120548,0.7,0.2,0.49999999999999994,1,0,2,2022-09-24,Indonesia,Curaçao,0.2
1242.550693477174,1639.7680208286863,-397.21732735151227,0.4,0.9,-0.5,1,0,2,2022-09-25,Faroe Islands,Turkey,2.0
1200.3354636307095,1029.8868250847681,170.44863854594132,0.7,0.0,0.7,1,0,2,2022-09-25,Moldova,Liechtenstein,2.0
1143.5259395336836,1338.2374011207469,-194.71146158706324,0.5,0.8,-0.30000000000000004,1,0,1,2022-09-25,Andorra,Latvia,2.0
1268.6025410221148,1389.9915546856523,-121.38901366353753,0.5,0.9,-0.4,1,0,2,2022-09-25,Azerbaijan,Kazakhstan,2.0
1485.7158656201314,1260.5259722290425,225.18989339108884,0.4,0.2,0.2,0,1,1,2022-09-25,Slovakia,Belarus,2.0
1395.4095643424437,1206.9017430283213,188.50782131412234,0.6,0.1,0.5,1,0,2,2022-09-25,Luxembourg,Lithuania,2.0
1874.5144551562103,1925.4611179416606,-50.94666278545037,0.9,0.7,0.20000000000000007,1,0,2,2022-09-25,Netherlands,Belgium,2.0
1462.3296565391847,1422.1090210675775,40.22063547160724,0.3,0.2,0.09999999999999998,0,1,1,2022-09-25,Niger,Liberia,0.2
1806.6900526446004,1882.3994714610042,-75.70941881640374,0.6,0.4,0.19999999999999996,1,0,2,2022-09-25,Denmark,France,2.0
1605.3353891690226,1822.6269910900735,-217.29160192105087,0.3,0.7,-0.39999999999999997,1,0,0,2022-09-25,Austria,Croatia,2.0
1744.1771782114731,1756.6187109840555,-12.441532772582377,0.3,0.7,-0.39999999999999997,1,0,0,2022-09-25,New Zealand,Australia,0.2
1532.4082036175523,1544.9139691698115,-12.505765552259163,0.7,0.7,0.0,0,1,1,2022-09-25,Malaysia,Tajikistan,1.0
1515.669970349645,1542.6654880144838,-26.99551766483887,0.5,0.6,-0.09999999999999998,1,0,2,2022-09-25,Thailand,Trinidad and Tobago,1.0
1748.1869111279866,1710.2292220647357,37.95768906325088,0.3,0.3,0.0,1,0,0,2022-09-25,Wales,Poland,2.0
1523.8231318956718,1569.9149710450213,-46.091839149349425,0.3,0.8,-0.5,1,0,2,2022-09-26,Romania,Bosnia and Herzegovina,2.0
885.2722413035273,1335.843887191919,-450.5716458883918,0.1,0.7,-0.6,1,0,0,2022-09-26,San Marino,Estonia,2.0
1576.8153576867492,1437.7049749741388,139.11038271261032,0.5,0.5,0.0,1,0,0,2022-09-26,North Macedonia,Bulgaria,2.0
1087.1924565180689,1579.146652899996,-491.9541963819272,0.1,0.9,-0.8,1,0,0,2022-09-26,Gibraltar,Georgia,2.0
1465.9218490042367,1570.5850573537627,-104.66320834952603,0.5,0.4,0.09999999999999998,1,0,0,2022-09-26,Montenegro,Finland,2.0
1643.9700800426729,1542.5826403466917,101.38743969598113,0.7,0.5,0.19999999999999996,0,1,2,2022-09-26,Iraq,Syria,1.0
1818.81364033389,1819.6430651432363,-0.8294248093463921,0.2,0.5,-0.3,1,0,1,2022-09-26,England,Germany,2.0
1674.1694857460886,1696.6381618445816,-22.468676098493006,0.8,0.8,0.0,1,0,2,2022-09-26,Jordan,Oman,1.0
1447.015054321208,1429.2999839361996,17.715070385008403,0.4,0.4,0.0,1,0,1,2022-09-26,Ethiopia,Sudan,0.2
1746.8626923362485,1820.266494036107,-73.40380169985838,0.7,0.6,0.09999999999999998,1,0,0,2022-09-26,Hungary,Italy,2.0
1834.2524735433858,1706.121835343696,128.13063819968988,0.6,0.8,-0.20000000000000007,0,1,0,2022-09-27,Mexico,Colombia,0.2
1236.427744323224,1209.9272575821326,26.500486741091436,0.0,0.3,-0.3,1,0,2,2022-09-27,Nepal,Bangladesh,0.2
1566.5876073520421,1829.962049968101,-263.3744426160588,0.5,0.8,-0.30000000000000004,0,1,1,2022-09-27,Paraguay,Morocco,0.2
1714.932065336403,1557.661458044375,157.270607292028,0.5,0.4,0.09999999999999998,0,1,2,2022-09-27,Peru,El Salvador,0.2
1789.279458381875,1606.0377968766145,183.24166150526048,0.4,0.1,0.30000000000000004,0,1,1,2022-09-27,Qatar,Chile,0.2
1821.6473117875018,1786.3559496636537,35.2913621238481,0.4,0.6,-0.19999999999999996,0,1,1,2022-09-27,Saudi Arabia,United States,0.2
1648.515587165135,1421.2140479052625,227.30153925987247,0.7,0.7,0.0,1,0,2,2022-09-27,South Africa,Botswana,0.2
1649.5557932105858,1473.539193884027,176.01659932655866,0.3,0.4,-0.10000000000000003,0,1,0,2022-09-27,United Arab Emirates,Venezuela,0.2
1548.179801104485,1472.4734812435377,75.70631986094736,0.7,0.7,0.0,1,0,2,2022-09-27,Vietnam,India,0.2
1809.2713417921475,1670.5375038918348,138.73383790031266,0.4,0.3,0.10000000000000003,1,0,2,2022-09-27,Switzerland,Czech Republic,2.0
1537.5557528075944,1414.790077966974,122.76567484062048,0.3,0.2,0.09999999999999998,1,0,2,2022-09-27,Republic of Ireland,Armenia,2.0
1707.845530597136,1702.750227677245,5.095302919891083,0.7,0.8,-0.10000000000000009,0,1,1,2022-09-27,Ukraine,Scotland,2.0
1493.6998906772012,1459.3354300255953,34.364460651605896,0.3,0.7,-0.39999999999999997,1,0,1,2022-09-27,Albania,Iceland,2.0
1661.0946301137958,1774.6412908514208,-113.54666073762496,0.7,0.7,0.0,1,0,0,2022-09-27,Norway,Serbia,2.0
1633.3476658502254,1570.58426765123,62.763398198995446,0.2,0.4,-0.2,1,0,1,2022-09-27,Sweden,Slovenia,2.0
1440.4820882333472,1333.1077144948322,107.37437373851503,0.4,0.4,0.0,1,0,2,2022-09-27,Kosovo,Cyprus,2.0
1603.8962451533941,1456.8557905717662,147.04045458162796,0.8,0.4,0.4,1,0,2,2022-09-27,Greece,Northern Ireland,2.0
